found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,veto_gaia,veto_peak,veto_local,veto_any,sharpness
Euclid VIS,VIS_101541379_0564802,150.69299634147112,1.7157651878796893,0.8060207366943359,0.05300794541835785,35.56753921508789,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6843889951705933
Euclid VIS,VIS_101547137_1999545,150.518132160576,2.6794632126084523,0.6744640469551086,0.06663732975721359,35.56605529785156,101547137,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6915401220321655
Euclid VIS,VIS_101544256_1130500,149.73020666299738,2.1243647434735826,1.3375465869903564,0.040339212864637375,35.56596755981445,101544256,False,True,True,True,False,False,False,True,True,False,False,False,False,0.7013239860534668
JWST F115W,F115W_B10_0728239,150.420347131295,2.2643119161558785,-2.5339126586914062,1.081132173538208,35.5648307800293,B10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.4304221272468567
Euclid VIS,VIS_101541379_0569182,150.54249004655787,1.75374443047044,0.5904715061187744,0.05300344154238701,35.564517974853516,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6506257057189941
Euclid VIS,VIS_101545698_1597558,150.49630912382543,2.5985354202858493,0.9745106101036072,0.056736938655376434,35.56327438354492,101545698,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6987816691398621
Euclid VIS,VIS_101547135_1832634,150.01980970276324,2.8038158590737967,0.9049251675605774,0.06192798167467117,35.561241149902344,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7116032838821411
Euclid VIS,VIS_101541379_0572996,150.5527142960796,1.7850872212905728,0.826680064201355,0.05299588665366173,35.5594482421875,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6353280544281006
Euclid VIS,VIS_101544258_1272279,150.41462451044495,2.3276822943383024,1.0631327629089355,0.049428075551986694,35.55818176269531,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7023937106132507
Euclid VIS,VIS_101541379_0582323,150.47748814468284,1.8589798687294956,0.5666859149932861,0.05299340561032295,35.55778503417969,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6498100161552429
JWST F115W,F115W_B3_0859574,150.27129563500847,2.5320635800559788,-3.03668475151062,1.0500208139419556,35.55567932128906,B3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.8486506342887878
Euclid VIS,VIS_101542817_0830111,150.18206490492042,1.934678947288447,1.4205424785614014,0.04836121201515198,35.555145263671875,101542817,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7370880842208862
Euclid VIS,VIS_101541380_0616103,150.76384796103835,1.7472381041326688,-0.24643181264400482,0.08572670817375183,35.554134368896484,101541380,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7474545836448669
JWST F115W,F115W_B7_1045443,149.98395099259335,2.2661239803653137,-1.4807465076446533,1.0471343994140625,35.55381774902344,B7,False,True,False,True,True,True,False,True,True,False,False,False,False,0.7274028062820435
JWST F115W,F115W_A8_0533649,149.94516187420902,1.9119537585945536,-2.988978385925293,1.0580804347991943,35.55181884765625,A8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6048553586006165
Euclid VIS,VIS_101541376_0489006,149.84917947630842,1.6181393554740717,0.0970727875828743,0.04088352620601654,35.551544189453125,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5737509727478027
Euclid VIS,VIS_101542818_0887065,150.337564355129,1.9412134044789002,0.321452260017395,0.054400600492954254,35.55076599121094,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6400781869888306
Euclid VIS,VIS_101547135_1811937,149.7846494203535,2.7025598923459273,-0.3119889199733734,0.061906781047582626,35.549068450927734,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6909632086753845
Euclid VIS,VIS_101539938_0285819,150.17548583783696,1.6071291698399517,0.9353514909744263,0.04358091205358505,35.54885482788086,101539938,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6228212714195251
Euclid VIS,VIS_101539938_0287218,150.206020071309,1.6162222072419596,1.2038240432739258,0.0435798242688179,35.547969818115234,101539938,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7657599449157715
Euclid VIS,VIS_101541376_0499586,149.81641939858403,1.6897899280856614,0.14775919914245605,0.0408792570233345,35.547828674316406,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.4887070953845978
Euclid VIS,VIS_101542817_0840256,150.12431693467894,2.0181252459651087,0.736073911190033,0.048348382115364075,35.54571533203125,101542817,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6103130578994751
Euclid VIS,VIS_101545696_1527080,149.93968767576595,2.6304439726612086,0.6604225039482117,0.04961821436882019,35.54557800292969,101545696,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6635347604751587
Euclid VIS,VIS_101542817_0794840,150.131386669403,1.8654823948824593,0.7817013263702393,0.048345062881708145,35.54327392578125,101542817,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6376316547393799
JWST F115W,F115W_B8_1107888,150.15504928405664,2.2021272534127223,-3.260930061340332,1.0260729789733887,35.54324722290039,B8,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6144412755966187
Euclid VIS,VIS_101545696_1465978,149.78043620756577,2.448583951960129,0.29082638025283813,0.04961419850587845,35.542701721191406,101545696,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6123374700546265
Euclid VIS,VIS_101541376_0506011,149.81364667640807,1.7321845715990987,0.7092752456665039,0.04087257385253906,35.54201889038086,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6317777633666992
JWST F115W,F115W_B8_1119389,150.17721947586452,2.2422406425464882,-3.041619300842285,1.0260356664657593,35.541954040527344,B8,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6153746247291565
Euclid VIS,VIS_101542818_0927273,150.45836190019438,2.045596498085161,0.14630454778671265,0.05438704416155815,35.541908264160156,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6625404953956604
Euclid VIS,VIS_101545697_1565228,150.13478166762803,2.6246813532321687,0.8419377207756042,0.050972018390893936,35.539161682128906,101545697,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6611226797103882
JWST F115W,F115W_B6_1000309,149.94237716163832,2.349526026838136,-2.4566164016723633,1.0586440563201904,35.538658142089844,B6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6468517184257507
Euclid VIS,VIS_101547139_2145401,150.75256089170324,2.69400622932086,0.40881648659706116,0.06833292543888092,35.53767395019531,101547139,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6388417482376099
Euclid VIS,VIS_101541375_0466128,149.46715046206486,1.7467658469185239,0.24800850450992584,0.04559742659330368,35.537315368652344,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7488588690757751
Euclid VIS,VIS_101542817_0838012,150.16779251679097,2.00087675335973,0.03192171826958656,0.048335686326026917,35.536380767822266,101542817,False,True,True,True,False,False,False,True,True,False,False,False,False,0.4884761869907379
JWST F115W,F115W_B9_1183337,150.26942754764153,2.2073305694381076,-3.1759443283081055,1.0382050275802612,35.53635787963867,B9,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6083864569664001
JWST F115W,F115W_B8_1121576,150.10010817221087,2.280767131072663,-1.818655252456665,1.0257762670516968,35.53296661376953,B8,False,True,False,True,False,True,False,True,True,False,False,False,False,0.7500789761543274
JWST F115W,F115W_A8_0561831,150.04054532367604,1.9872678962042443,-2.401160955429077,1.0575166940689087,35.532875061035156,A8,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6822459101676941
Euclid VIS,VIS_101545699_1624382,150.5187533399922,2.4794738014956303,-0.42308682203292847,0.07620950788259506,35.53180694580078,101545699,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6482656002044678
Euclid VIS,VIS_101547135_1804268,149.87542784765733,2.6729856840632094,0.8115212917327881,0.06187447905540466,35.530517578125,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.70469731092453
Euclid VIS,VIS_101545697_1554267,150.108464127384,2.5455485810531093,0.7606028914451599,0.05095881596207619,35.52995681762695,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6153742074966431
Euclid VIS,VIS_101544257_1217716,149.97808478905583,2.3064122893382217,1.1471679210662842,0.04431258141994476,35.52971649169922,101544257,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7195413112640381
Euclid VIS,VIS_101541375_0477893,149.63925188577815,1.8283967215434467,1.115173578262329,0.04558544233441353,35.527976989746094,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.653904914855957
Euclid VIS,VIS_101541376_0494018,149.85086509728453,1.6493875014701525,0.5405567288398743,0.04085639864206314,35.5279541015625,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6155450940132141
Euclid VIS,VIS_101545696_1493686,149.9673447083824,2.5340633025323416,0.7035882472991943,0.049591097980737686,35.526153564453125,101545696,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6301456093788147
Euclid VIS,VIS_101541376_0492483,149.83200962583632,1.6385616971070691,1.1391857862472534,0.040853552520275116,35.52547836303711,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6661785244941711
Euclid VIS,VIS_101544256_1168202,149.78167074808528,2.345838513388498,1.3800325393676758,0.04029152914881706,35.523929595947266,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6956642866134644
JWST F115W,F115W_A6_0401935,149.79026660989223,1.9351197763260144,-2.619107961654663,1.0478055477142334,35.5236930847168,A6,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6751267910003662
JWST F115W,F115W_B8_1140298,150.14633278075578,2.3229918861046475,-3.249291181564331,1.0254544019699097,35.521820068359375,B8,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5470613837242126
Euclid VIS,VIS_101541378_0537547,150.30567472640885,1.809550063285765,0.344688355922699,0.07687202095985413,35.521610260009766,101541378,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7210231423377991
JWST F115W,F115W_A3_0202400,150.08607193182192,2.0096202198346296,-3.3227648735046387,1.0313440561294556,35.520896911621094,A3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7188411951065063
Euclid VIS,VIS_101541376_0492169,149.81300666949747,1.636548282932541,1.1053498983383179,0.040847282856702805,35.52002716064453,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6315497756004333
Euclid VIS,VIS_101542816_0767314,149.77190995222287,1.9673953852932866,0.5208072066307068,0.05041972175240517,35.517616271972656,101542816,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6125079393386841
Euclid VIS,VIS_101547137_2003817,150.51892077601016,2.720596334986495,-0.10073046386241913,0.06654557585716248,35.51708221435547,101547137,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6558346152305603
JWST F115W,F115W_A5_0372501,150.39969765099065,2.014146217288762,-3.2505452632904053,1.0705654621124268,35.51546859741211,A5,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6138797402381897
JWST F115W,F115W_B9_1199346,150.35861778392345,2.2273308303774897,-3.1391119956970215,1.037590503692627,35.515323638916016,B9,False,True,False,True,True,True,False,True,True,False,False,False,False,0.5363122224807739
JWST F115W,F115W_A10_0075855,150.27971490947488,1.747696718295707,-2.6292905807495117,1.0504045486450195,35.51460647583008,A10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6995624899864197
JWST F115W,F115W_B4_0910048,150.36960478395596,2.4701556102415765,-2.3354005813598633,1.0520107746124268,35.51254653930664,B4,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7447358965873718
Euclid VIS,VIS_101545696_1478262,149.80339984876127,2.49044353774103,1.0116349458694458,0.049569930881261826,35.510990142822266,101545696,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6875187158584595
Euclid VIS,VIS_101544257_1209287,150.05889900784956,2.246535743920897,0.2175402045249939,0.04428667947649956,35.508949279785156,101544257,False,True,True,True,False,False,False,True,True,False,False,False,False,0.5968367457389832
Euclid VIS,VIS_101541379_0584881,150.61895422879115,1.8768408630452118,0.008989972062408924,0.05291731283068657,35.5067253112793,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5836730003356934
Euclid VIS,VIS_101542817_0805676,150.01617261994045,1.8804672313802016,0.5223498344421387,0.04829420894384384,35.50588607788086,101542817,False,True,True,True,False,False,True,True,True,False,False,False,False,0.8032348155975342
JWST F115W,F115W_B5_0954091,150.4600741744068,2.392011622403927,-2.714341878890991,1.0901962518692017,35.50468063354492,B5,False,True,False,True,True,True,False,True,True,False,False,False,False,0.7210215330123901
Euclid VIS,VIS_101542817_0831688,150.1579914530093,1.9475737692129778,0.226347416639328,0.04829079285264015,35.50337600708008,101542817,False,True,True,True,False,False,False,True,True,False,False,False,False,0.7120693922042847
Euclid VIS,VIS_101541379_0560195,150.5404650473143,1.6718947515818614,0.8671756982803345,0.05291061848402023,35.502235412597656,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6720138788223267
Euclid VIS,VIS_101541379_0562080,150.466800815545,1.6893017357545244,0.9841725826263428,0.05290878191590309,35.50100326538086,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6817477345466614
Euclid VIS,VIS_101539938_0288069,150.2261400019756,1.6215187970414375,0.6047815680503845,0.04352058470249176,35.49964904785156,101539938,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6592187285423279
Euclid VIS,VIS_101542820_0978809,150.7295585179895,1.9459021975979942,0.31969690322875977,0.07170087844133377,35.4976921081543,101542820,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6205002069473267
Euclid VIS,VIS_101542816_0774284,149.6936018044584,2.008470305106272,0.4379235506057739,0.05038828030228615,35.49546432495117,101542816,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6585633754730225
Euclid VIS,VIS_101544256_1133019,149.79085519498608,2.1424946212615197,0.45528358221054077,0.040258634835481644,35.49492645263672,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7155675888061523
Euclid VIS,VIS_101547136_1918467,150.26470766762662,2.802129595743084,-0.26276296377182007,0.06838341057300568,35.4948616027832,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7229777574539185
JWST F115W,F115W_B8_1161374,150.13722185571513,2.4045539917471195,-2.7302370071411133,1.0246249437332153,35.49308395385742,B8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6484466791152954
JWST F115W,F115W_A5_0361769,150.30894586247808,2.009268329015924,-3.225888729095459,1.0698751211166382,35.4925651550293,A5,False,True,False,True,False,True,False,True,True,False,False,False,False,0.5502460598945618
